12,,Karnataka,Chitradurga,xiii. Mumps,15,0,24-12-14,02-01-14,Under Control,"Cases of fever and swelling in front of ear reported from Village/SC Vijapura, Taluk / District Chitradurga. District RRT investigated the outbreak. All the cases were in the 4- 11 years age group. A total of 01 blood and 01 throat swab taken and sent to DPL Chitradurga;result awaited. House to house survey done. All the cases were isolated and treated symptomatically. Health education given.",1
2,3.,Gujarat,Tapi,iii. Mumps,9,0,06-01-15,07-01-15,Under Control,"Cases of fever and bilateral swelling over parotid area reported from VillageKanjan, SC Kanjan, PHC Balpur, Taluk Vyara, District Tapi. District RRT investigated the outbreak. Children staying in an ashram in the village were affected .House to house survey done.08 samples out of 9 samples tested at NIV Pune tested positive for mumps IgM ELISA. All cases were isolated and treated symptomatically. Health education given.",2
14,9.,Tamil Nadu,Kancheepuram,xv. Mumps,8,0,14-01-15,18-01-15,Under Surveillance,Cases of fever with swelling over parotid region reported from Village Munnuthikuppam HSC Uzhuthamangalam PHC G.G.Pettai Block Madhuranthangam District Kancheepuram. District & Block RRT investigated the outbreak. All cases treated symptomatically. Isolation of the cases done. Health education given to close contacts.,3
5,4.,Maharashtra,Jalgaon,vi. Mumps,23,00,19-01-15,21-01-15,Under Surveillance,"Cases of fever with parotid swelling reported from a residential school of Village/SC Bhole, PHC Tamaswadi, Block Parola District Jalgaon. District RRT investigated the outbreak. All cases were living in ashramshala (tribal residential school).All cases were isolated and treated symptomatically. Health education given.",4
15,,Karnataka,Dharwad,xvi. Mumps,15,00,19-01-15,20-01-15,Under Control,"Cases of fever with parotid swelling in reported from Village Jaya Nagar, PHC/CHC Barakoti, Taluk/District Dharwad. District RRT investigated the outbreak. all cases were in 3-7 year age group.02 serum samples sent to MCVR Manipal for Mumps confirmation; both samples were found to be positive for Mumps IgM ELISA. All cases were isolated and treated symptomatically. Health education given to Anganwadi worker, helper and school teachers regarding mode of spread of disease and preventive measures.",4
6,3.,Haryana,Yamuna Nagar,vii. Mumps?,14,0,29-01-15,30-01-15,Under control,"Cases reported from Village Arriyanwala, PHC Bilaspur, CHC Bilaspur, District Yamuna Nagar. District RRT investigated the outbreak. House to house survey done. Cases presented with fever, cough, swelling in neck. A total of 06 blood samples have been collected and sent to Panchkula Lab; result awaited. Health education given.",5
12,9.,Punjab,Moga,xiii. Mumps,22,0,04-02-15,04-02-15,Under Control,"Cases reported from Village Jogewala, Block Daroli Bhai ,District Moga. District RRT investigated the outbreak Students of one school presented with fever, pain and swelling in the neck from 2-3 days. 5 Blood samples collected and sent to CMC Ludhiana out of which 3 postive for Mumps. Most of them were 11-14 years of age. Symptomatic treatment given to the affected person. Health education given by RRT team regarding proper isolation to affected persons.",6
30,1.,Haryana,Yamuna Nagar,i. Mumps,14,0,29-01-15,,Under Control,"Cases of fever, cough, cold, swelling in the neck, headache and general malaise reported from Village Arriyanwala, PHC/CHC Bilaspur, District Yamuna Nagar. District RRT investigated the outbreak. All cases were over 12 years of age. House to house survey done. 06 blood samples tested for Mumps at General Hospital, Panchkula Lab of which 02 were positive. All cases treated symptomatically. Health education regarding isolation of cases given",6
23,5.,Kerala,Kollam,xxiii. Mumps,25,0,31-01-15,,Under Surveillance,"Cases reported from SC Chozhiyakode, Block Kulathupuzha, District Kollam. District RRT investigated the outbreak. All the cases are resident of a Hostel.All cases were isolated and treated symptomatically. Health education given.",8
24,,Kerala,Thrissur,xxiv. Mumps?,13,0,10-01-15,,Under Surveillance,"Cases of fever with parotid swelling reported from St Jhons LP School Parpur, Village Chalakal, HSC/PHC Tholur, Block Puzhakal, District Thrissur. District RRT investigated the outbreak. Majority of cases were less than 10 years of age. All cases were isolated and treated symptomatically. Health education was given.",8
16,,Kerala,Thrissur,xvii. Mumps,34,0,31-01-14,,Under Surveillance,Cases reported from Hindu Upper Primary School of Village/SC/PHC/Block Mullassery District Thrissur District RRT investigated the outbreak. All cases treated symptomatically. All the cases were less than 12 yrs of age. Health education given.,11
7,6.,Haryana,Kaithal,viii. Mumps,21,0,20-03-15,20-03-15,Under Control,"Cases of fever with neck swelling reported from Village/PHC Siwan, District Kaithal. District RRT investigated the outbreak. All the cases were in 05-10 year age group. All cases were treated symptomatically. Health education given.",13
25,1.,Kerala,Thrissur,i. Mumps?,42,0,10-01-15,,Under Surveillance,"A total of 13 cases were there in 08th week ending on 21 February 2015, further 29 more cases were reported till 13th week ending on 29th March 2015 from St Jhons LP School Parpur, Village Chalakal, HSC/PHC Tholur, Block Puzhakal, District Thrissur. District RRT investigated the outbreak. Majority of cases were less than 11 years of age and all were unimmunized. All the cases were from same school. All cases were treated symptomatically. Health education given.",13
26,,Kerala,Thrissur,ii. Mumps?,40,0,31-01-15,,Under Surveillance,"A total of 34 cases were there in 11th week ending on 15th March 2015, further 06 more cases were reported till 13th week ending on 29th March 2015 from Hindu Upper Primary School of Village/SC/PHC/Block Mullassery District Thrissur District RRT investigated the outbreak Majority of cases were less than 14 years of age and all were unimmunized. All cases treated symptomatically. Health education given.",13
10,,Punjab,Hoshiarpur,xi. Mumps,27,0,20-04-15,20-04-15,Under Surveillance,"Cases reported from Govt. Elementry School Village Rahlon SC Binjon Block Possi, District Hoshiarpur .District RRT investigated the outbreak. Majority of cases were in 09-12 year age group.06 serum samples tested positive for mumps IgM ELISA. All the cases treated symptomatically. Health education given.",17
40,3.,Jammu And Kashmir,Leh (Ladakh),xxiv. Mumps?,21,00,21-04-15,,Under Control,"C ases of fever with parotid swelling reported from Residential Hostel Village Puga Block Nyoma, District Leh. District RRT investigated the outbreak. All cases were in 5-14 years age group. All the patients were kept in isolation and treated symptomatically. Health education given",18
32,,Punjab,Rupnagar,xxxi. Mumps,15,00,28-05-15,01-06-15,Under Control,"Cases reported from Village Jagatpura & Bela, CHC Chamkaur Sahib, District Rupnagar. District RRT investigated the outbreak. Majority of cases were in 8-14 year age group. 15 blood samples tested at GMC Patiala 12 were positive for Mumps IgM ELISA.",22
8,7.,Karnataka,Shimoga,ix. Mumps,12,0,22-06-15,29-06-15,Under Control,"Cases of fever with unilateral swelling in the parotid gland reported from Village Uraganahalli, PHC Oturu,Taluk Soraba, District Shimoga. District RRT investigated the outbreak. House to house survey done. All cases were less than 10 years of age.04 blood samples sent to Manipal Centre for Viral Research; result awaited. Isolation of cases was done and all cases treated symptomatically. Health education given to parents and teachers.",26
40,4.,Kerala,Alappuzha,xl. Mumps,32,00,10-07-15,,Under Surveillance,"Cases of fever with parotid swelling reported from Village / SC/ PHC Cheriyanad, Block Pandanad, District Alappuzha. District RRT investigated the outbreak. All the cases belonged to same school. Majority of cases were in 6-14 year age group. All cases treated symptomatically. Health education given.",28
45,,Kerala,Thrissur,xxxix. Mumps,64,00,22-07-15,,Under Control,"Cases reported from Village Ramavarmapuram, HSC Vilvattom, PHC Ramvarmapuram, Block Vilvattom. District RRT investigated the outbreak. Blood samples collected and sent to District Hospital Laboratory;result awaited. All cases treated locally. Health education regarding isolation of cases given.",32
2,,D&N Haveli,D&N Haveli,ii. Mumps,57,00,13-08-15,13-08-15,Under Surveillance,"Cases reported from Village/SC Kherarbari, PHC Dudhani and Village/ SC Shelti, PHC Rudana, Block Silvassa. District RRT investigated the outbreak. Active search for cases done. Index case has reported from the village of Shelti. Majority of cases were females in 06 to 15 years age group. All cases treated symptomatically. Health education regarding isolation of cases and personal hygiene given.",33
6,,Karnataka,Dharwad,vi. Mumps,23,00,12-08-15,12-08-15,Under Control,"Cases reported from Village Galgihulkoppa, PHC/Block Kalghatghi. District RRT investigated the outbreak. All cases were less than 10 years of age. All 5 serum samples tested at MCVR, Manipal were found to be positive for Mumps IgM ELISA. All cases treated symptomatically. Health education regarding isolation of cases given.",33
20,,Punjab,Hoshiarpur,xviii. Mumps,29,00,12-08-15,12-08-15,Under Surveillance,"Cases reported from Village Binjon, PHC Possi, Block Garhshankar. District RRT investigated the outbreak. House to house survey done.5 serum samples collected and sent to GMC Patiala, out of which 03 samples tested positive for mumps IgM ELISA. All cases treated locally. Health education regarding isolation of cases given.",33
6,,D & N Haveli,Dadra &Nagar Haveli,vi. Mumps?,09,00,25-08-15,25-08-15,Under Control,"Cases reported from Village/SC Vasda, PHC Mandoni Block Silvassa.District RRT investigated the outbreak. House to house survey done. All cases were isolated and treated symptomatically. Health education given.",35
16,,Kerala,Alappuzha,xiv. Mumps,13,00,10-09-15,10-09-15,Under Surveillance,"Cases reported from CMS LPS Muhamma School, Village Thanneermukkom N, SC Aryakkara, PHC /Block Muhamma. District RRT investigated the outbreak. Index case was identified as a 9 year old female child. Clustering of cases was noticed from students of II, III, & IV Standard of the same school. All cases treated symptomatically. Health education regarding isolation of cases given.",37
22,,Punjab,Patiala,xx. Mumps,08,00,08-09-15,08-09-15,Under Control,"Cases reported from Government School Bahadurgarh, Block/PHC Kauli. District RRT investigated the outbreak.08 Samples were sent for analysis; result awaited. All cases treated symptomatically. Health education given.",37
25,,Punjab,Muktsar,xxi. Mumps,09,00,13-09-15,17-09-15,Under Control,"Cases reported from Village Bidowali Block Lambi. District RRT investigated the outbreak. House to house survey done. All cases were in 6-12 years age group. 09 blood samples collected and sent to Guru Gobind Singh Medical College, Faridkot; result awaited. All cases treated symptomatically. Health education given.",38
44,,West Bengal,Malda,xxxvii. Mumps?,124,00,16-09-15,29-09-15,Under Surveillance,"Cases reported from Villages Sankala, Dhanjana & Daivatta, Block Chanchal. District RRT investigated the outbreak. House to house survey done. Majority of cases were more than 5 years of age. All cases treated symptomatically. Health education regarding isolation of cases given.",39
4,,Dadra & Nagar Haveli,Dadra & Nagar Haveli,iv. Mumps,16,00,03.10.15,03.10.15,Under Surveillance,"Cases reported from Village Karchond, SC Karchond PHC Dudhani Block Silvassa. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 0-10 year age group. All cases treated symptomatically. Health education regarding isolation of cases given.",40
3,,Dadra & Nagar Haveli,Dadra & Nagar Haveli,iii. Mumps,21,00,13-10-15,13-10-15,Under Surveillance,"Cases reported from Village/SC Chisda, Block Silvassa, PHCMandoni. District RRT investigated the outbreak. House to house survey done. Clustering of mumps cases were found in the tribal zone of the village. All cases treated symptomatically. Health education regarding isolation of cases given.",42
4,,Arunachal Pradesh,East Kameng,iv. Mumps,09,00,18-10-15,19-10-15,Under Surveillance,Cases of fever with parotid swelling reported from Village Seppa Town. DistrictRRT investigated the outbreak. House to house survey done.All cases treated symptomatically. Health education regarding isolation of cases given.,43
13,,Punjab,Ferozepur,xii. Mumps,15,00,23-10-15,23-10-15,Under Surveillance,"Cases reported from Village Sodhi Wala, Block Kassoana. District RRT investigated the outbreak. House to house survey done.majority of cases were in 8-10 years age group. 13 out of 15 Samples tested at GGMC Faridkot were found to be positive for Mumps ELISA. All cases treated symptomatically. Health education given.",43
3,,Daman & Diu,Daman &Diu,iii. Mumps,13,00,04-11-15,08-11-15,Under Control,"Cases reported from SC Kevdifalia, PHC Dabhel. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 0-10 year age group. All cases treated symptomatically. Health education given.",45
11,,Tamil Nadu,Ramanathapu ram,x. Mumps,16,00,04-11-15,06-11-15,Under Control,"Cases reported from Village Siruvandal, PHC Anandur, HSC Melpanaiyur, Block R.S. Mangalam. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 5- 10 years age group. All cases treated symptomatically. Health education regarding isolation of cases given.",45
7,,Madhya Pradesh,Mandsaur,vii. Mumps,28,00,24-11-15,24-11-15,Under Surveillance,"Cases of fever with parotid swelling in children were reported from Village/SC Semali, PHC Kangatti, Block Malhargarh. District RRT investigated the outbreak. House to house survey done. Cases in all age group. All cases treated symptomatically. Health education given.",48
15,,Punjab,Rupnagar,xiv. Mumps,04,00,15-12-15,15-12-15,Under Surveillance,"Cases reported from Govt. Primary School, VPO Bharampur Zimidara, Block Bharatgarh. District RRT investigated the outbreak. House to house survey done. 04Blood samples tested at DPL Roopnagar out of which 02 samples were found to be positive for mumps IgM ELISA. All cases treated symptomatically. Health education given.",50
53,,Kerala,Kollam,Mumps,25,00,09-12-15,,Under surveillance,"18 Cases of fever with parotid swelling reported in 50th week ending on 13th December 2015 further 07 more cases were reported in 51st week Village/PHC Yeroor, HSC Alencherry, Block Anchal. District RRT investigated the outbreak. House to house survey done. All the cases were less than 10 years of age. All cases treated symptomatically. Health camp organized in the school. Isolation and Health education given in the affected area.",51
41,OR/GJM/2019/01/38,Odisha,Ganjam,Mumps,18,00,28-12-18,,Under Surveillance,"Cases reported from Village Gram Vikash Tribal Residential High school, GP/SC Kaonkla, Block Kukudakhandi. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",1
29,1250071/2019/O/O NCDC PB/LDH/2019/04/0107 Punjab,,Ludhiana,Mumps,08,00,22-01-19,,Under Surveillance,"Cases reported from Red Cross Bal Bhawan, Sarabha Nagar. District RRT investigated the outbreak. House to house survey done. 8 blood samples collected and sent to IDSP Lab, Civil Hospital, Ludhiana; result awaited. Health camp organized in the school. Symptomatic treatment given. Isolation of the affected cases done.",4
11,KN/HAS/2019/05/0118,Karnataka,Hassan,Mumps,35,00,29-01-19,01-02-19,Under Surveillance,"Cases reported from Village Kittur rani chennamma School, Konanur, CHC/PHC Konanur, Taluk Arakalagud. District RRT investigated the outbreak. House to house survey done. 2 blood samples collected & sent to Shivamogga and 01 found positive for Mumps by Ig M and 01 sample was equivocal. All cases treated symptomatically. Health education given.",5
13,KN/TUM/2019/05/0120,Karnataka,Tumkur,Mumps,15,00,28-01-19,29-01-19,Under Surveillance,"Cases reported from Village/PHC/CHC Siddaganga matta, Tumkur. District RRT investigated the outbreak. House to house survey done. 03 Blood Serum samples collected and 03 found positive for Mumps. Routine contact survey is being carried out in the area. Isolation of active cases. IEC activities regarding the disease & personal hygiene. All the cases have taken treatment at PHC . Concerned Taluka staff & PHC Field staff have been informed for follow-up. All cases treated symptomatically. Health education given.",5
30,KN/TUM/2019/05/0136,Karnataka,Tumkur,Suspected Mumps,14,00,26-01-19,,Under Surveillance,"Cases reported from Village Reddikatte, PHC/CHC Akkirampura, Taluk Kortagere. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",5
11,KN/CHI/2019/06/0143,Karnataka,Chitradurga,Mumps,14,00,02-02-19,06-02-19,Under Control,"PHC/CHC Kyasapura, Taluk Chitradurga. District RRT investigated the outbreak. House to house survey done. 2 blood samples collected and sent to KMC Manipal were positive for Mumps (IgM ELISA). All the children were less than 15yr of age. All cases treated symptomatically. Health education regarding isolation of cases was imparted in the community.",6
14,KN/DHA/2019/06/0146,Karnataka,Dharwad,Mumps,14,00,04-02-19,08-02-19,Under Surveillance,"Cases reported from Village/PHC/CHC Saunshi, Taluk Kundagol. District RRT investigated the outbreak. House to house survey done. 1 serum sample collected sent to SIMS Shimogga was positive for mumps (IgM ELISA).. Symptomatic treatment and isolation of cases advised in the community Health education given regarding personal hygiene.",6
19,KN/TUM/2019/06/0150,Karnataka,Tumkur,Mumps,20,00,02-02-19,04-02-19,Under Surveillance,"Cases reported from Vajapeyi Vasathi School, PHC/CHC Panjiganahalli, Taluk Sira. District RRT investigated the outbreak. Active search of cases done. All the 3 blood samples collected; were positive for mumps (IgM ELISA). Majority of the cases were >15yr of age. All cases treated symptomatically. Health education given regarding isolation of cases and personal hygiene.",6
25,PB/FTH/2019/06/0155,Punjab,Fatehgarh Sahib,Mumps,30,00,31-01-19,04-02-19,Under Control,"Cases reported from Government Primary School, Village Dhanola, PHC Sanghol. District RRT investigated the outbreak. House to house survey done. 3 blood samples collected and sent to DPHL Fatehgarh Sahib were positive for Mumps (IgM ELISA). All the children were less than 15yr of age. All cases treated symptomatically. Health education regarding isolation of cases was imparted in the community.",6
18,TN/SLM/2019/07/0179,Tamil Nadu,Salem,Mumps,08,00,16-02-19,18-02-19,Under Surveillance,"Cases reported from Village Ayarpadi, Kattukottai, HSC/PHC Kattukottai, Block Thalaivasal. District RRT investigated the outbreak. House to house survey done. All the affected wer in the age grouop of 5-10 years. All cases treated symptomatically. Isolation of cases done Health education given.",7
17,PB/HRP/2019/08/0201,Punjab,Hoshiarpur,Mumps?,13,00,20-02-19,20-02-19,Under Surveillance,"Cases reported from Village Ibrahimpur, SC Bhagwanipur, PHC Possi Block Garhshankar. District RRT investigated the outbreak. House to house survey done. All the children were less than 15yr of age. All cases treated symptomatically. Health education regarding isolation of cases was imparted in the community.",8
15,PB/GPR/2019/09/0225,Punjab,Gurdaspur,Suspected Mumps,08,00,27-02-19,27-02-19,Under Surveillance,"Cases reported from Village Simbli, CHC Kahnuwan. District RRT investigated the outbreak. House to house survey done. 05 Blood Smaples collected sent to Microbiology Lab, Civil Hospital Pathankot. Result awaited. School teachers are instructed to send the affected children on leave at least for 3-4 days. School staff and students are sensitized about the disease. House to house survey has been started in the village to locate more cases. All cases treated symptomatically. Health education given.",9
18,KN/CHI/2019/11/0265,Karnataka,Chitradurga,Mumps,11,00,15-03-19,16-03-19,Under Control,"Cases reported from Village Neelayanahatti, PHC/CHC Kyasapura, Taluk Chitradurga. District RRT investigated the outbreak. House to house survey done. Most of the affected were from school and anganwadi children. An outbreak was also reported from the same area 4 weeks ago. All the affected were belonging to poor socioeconomic status with poor sanitation facilities. 3 saliva samples taken and sent to MCVR Manipal, 2 found positive for Mumps. Health education given to school teachers.",11
33,PB/MOG/2019/11/0280,Punjab,Moga,Mumps,50,00,15-03-09,15-03-19,Under Control,"Cases reported from Village shekha khurd, Block Thathi Bhai. District RRT investigated the outbreak. All cases were from same school and presented with fever, pain and swelling in neck from 2-3 days. 15 blood samples collected. RRT visited the school. All cases treated. Health education given.",11
3,DN/DNH/2019/13/0313,Dadra & Nagar Haveli,Dadra & Nagar Haveli,Mumps?,08,00,28-03-19,28-03-19,Under Surveillance,"Cases reported from Village Ultan Faliya, Arvindbhai's Chowl, Block Silvassa. District RRT investigated the outbreak. House to house survey done. 4 blood samples collected and sent to NIV Pune; result awaited. All the children were less than 15yr of age. All cases treated symptomatically. Health education regarding isolation of cases was imparted in the community.",13
8,DN/DNH/2019/13/0313,Dadra & Nagar Haveli,Dadra & Nagar Haveli,Mumps?,08,00,28-03-19,28-03-19,Under Surveillance,"Cases reported from Village Ultan Faliya, Arvindbhai's Chowl, Block Silvassa. District RRT investigated the outbreak. House to house survey done. 4 blood samples collected and sent to NIV Pune; result awaited. All the children were less than 15yr of age. All cases treated symptomatically. Health education regarding isolation of cases was imparted in the community.",13
17,KN/TUM/2019/14/0345,Karnataka,Tumkur,Suspected Mumps,21,00,02-04-19,03-04-19,Under Control,"Cases reported from Village Doddasarangi Palya, PHC/CHC Guluru, Taluk Tumkur. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",14
18,KN/TUM/2019/14/0346,Karnataka,Tumkur,Suspected Mumps,15,00,04-04-19,05-04-19,Under Control,"Cases reported from Village Lakkavanahalli Gollarahatti, PHC/CHC Dwaranakuntte, Taluk Sira. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",14
4,BH/MZP/2019/15/0366,Bihar,Muzaffarpur,Mumps?,43,00,10-04-19,14-04-19,Under Surveillance,"Cases reported from Village Pakari, SC Narkatia, PHC/Block Bochahan. District RRT investigated the outbreak. House to house survey done. Cases belonged to low socio-economic condition with poor sanitary conditions. All cases treated symptomatically. Health education regarding isolation of cases was imparted in the community.",15
9,BH/MZP/2019/15/0366,Bihar,Muzaffarpur,Mumps?,43,00,10-04-19,14-04-19,Under Surveillance,"Cases reported from Village Pakari, SC Narkatia, PHC/Block Bochahan. District RRT investigated the outbreak. House to house survey done. Cases belonged to low socio-economic condition with poor sanitary conditions. All cases treated symptomatically. Health education regarding isolation of cases was imparted in the community.",15
19,PB/SAS/2019/15/0376,Punjab,Sasnagar,Mumps,11,00,08-04-19,09-04-19,Under Surveillance,Cases reported from Government Primary School Village Jhanjheri. District RRT investigated the outbreak. Active search of cases done. All the cases were below 10 yrs of age. Out of 08 blood samples collected and sent to DPHL SAS Nagar; 6 samples were positive fof Mumps (IgM ELISA). All cases treated symptomatically. Health camp organized in the school. Health education given to,15
20,PB/SAS/2019/15/0377,Punjab,Sasnagar,Mumps,08,00,12-04-19,14-04-19,Under Surveillance,"Cases reported from Village Batta, PHC Gahrauan. District RRT investigated the outbreak. House to house survey done. 05 blood samples collected & sent to DPHL SAS Nagar; 3 samples were positive for Mumps (IgM ELISA). All cases treated symptomatically. Health education given.",15
21,PB/MNS/2019/15/0378,Punjab,Mansa,Mumps,09,00,06-04-19,10-04-19,Under Control,"Cases reported from Village Birewala Dogra, SC Bhawa, PHC Kulrian, Block Budhlada. District RRT investigated the outbreak. House to house survey done. 04 blood samples collected & sent to DPHL SAS Nagar; 3 samples were positive for Mumps (IgM ELISA). All cases treated symptomatically. Health education given.",15
22,PB/MNS/2019/15/0379,Punjab,Mansa,Mumps,22,00,07-04-19,10-04-19,Under Control,"Cases reported from Village/SC Reond Kalan, PHC Kulrian, Block Budhlada. District RRT investigated the outbreak. House to house survey done. All 9 blood samples collected & sent to DPHL SAS Nagar were positive for Mumps (IgM ELISA). All cases treated symptomatically. Health education given.",15
19,PB/FZA/2019/16/0408,Punjab,Jalandhar,Mumps,03,01,20-04-19,22-04-19,Under surveillance,"Cases reported from Village Devidasspur,Block Kartarpur. Cases presented with swelling of parotid glands and fever. Blood samples were taken, result awaited.",16
21,JK/LDK/2019/17/0432,Jammu And Kashmir,Leh (Ladakh),Mumps?,30,00,26-04-19,26-04-19,Under Surveillance,Block treatedCases reported from Sankar Govt. Middle School outbreak. House to house survey done. All cases regarding isolation of cases was imparted in the community.Leh. District RRT investigated the,17
30,PB/PTL/2019/17/0441,Punjab,Patiala,Mumps?,07,00,25-04-19,26-04-19,Under Control,"Cases reported Bhadson, symptomatically. Health education given.from Village Ageti, Block Tehsil Nabha. District RRT investigated the outbreak. House to house survey done. 7 blood samples were collected & sent to DPHL, Patiala; results awaited. Medical camp organized at Subsidiary Health Center Ageti and affected cases were quarantined. All cases treated",17
22,PB/LDH/2019/21/0555,Punjab,Ludhiana,Mumps,13,00,21-05-19,21-05-19,Under Surveillance,"Cases reported from Senior Secondary School, Baba Deep Singh Nagar. District RRT investigated the outbreak. Active search of cases done. 6 blood samples were collected & sent to DPHL, Ludhiana; results awaited. All cases treated symptomatically. Health education given regarding isolation of cases.",21
24,PB/RUP/2019/21/0557,Punjab,Rupnagar,Mumps,08,00,21-05-19,22-05-19,Under Control,"Cases reported from Village Makkowal, Tehsil Chamkaur Sahib. District RRT investigated the outbreak. Active search of cases done. 08 blood samples collected and sent to DPHL Rupnagar; result awaited. All cases treated symptomatically. Health education given.",21
12,KN/RNA/2019/22/0574,Karnataka,Ramanagara,Mumps,12,00,23-05-19,28-05-19,Under Control,"Cases of fever with swelling of parotid glands reported from Village Gollaradoddi, PHC/CHC Lakshmipura, Taluk Ramanagara. District RRT investigated the outbreak. All the cases were in the the age group of 3-12yrs. Out of 7 serum samples collected and sent to BMC Bangalore; 5 samples were positive for Mumps (Ig M ELISA). All cases treated symptomatically. Isolation of cases and hygiene practices were imparted in the community.",22
20,PB/ERN/2019/23/0600,Punjab,Bathinda,Mumps,08,00,03-06-19,04-06-19,Under Surveillance,"Cases reported from Partap Nagar BTI, Aggarwal Colony BTI, Krishan Colony Bti, VPO Gari Bhagi, Block Goniana, VPO Mehta Block Sangat, Qila Road Bti, VPO Jassi Pauwali Block Goniana, and VPO Bhagwangarh Block Sangat. District RRT investigated the outbreak. Fever with malaise, swelling tenderness present over parotid region. All blood samples tested were positive for Mumps by ELISA. All cases treated symptomatically. Health education given.",23
11,KN/DHA/2019/27/0784,Karnataka,Dharwad,Mumps,05,00,01-07-19,03-07-19,Under Surveillance,"Cases reported from Village/SC Kotabagi, PHC Uppin Betageri, Taluk Dharwad. District RRT investigated the outbreak. Cases presented with fever and bilateral swelling of parotid glands. House to house survey done. Health camp organized in the area. Serum samples collected result awaited. Health education given.",27
32,UA/RDP/2019/28/0847,Uttarakhand,Rudraprayag,Mumps,09,00,08-07-19,10-07-19,Under Surveillance,"Cases reported from Village Dungri, SC Jawari, Block Agastymuni. District RRT investigated the outbreak. 3 serum sample collected and sent to Govt. Medical College Haldwani Nainital (IDSP referral lab); result awaited. All cases treated symptomatically. Health education given.",28
20,KL/KOA/2019/29/0873,Kerala,Kollam,Mumps,10,00,17-07-19,19-07-19,Under Surveillance,"Cases reported from Village Arippa, HSC Chozhiyakkode, PHC/Block Kulathupuzha. District RRT investigated the outbreak. Index case had history of travel to Palakkad after which he developed fever and bilateral cheek swelling, on same day other children with similar findings were also reported from the same area. All the cases were in age group of 11-15 years. All cases treated under isolation. Health education given.",29
27,PB/MUK/2019/30/0936,Punjab,Muktsar,Mumps,08,00,19-07-19,26-07-19,No new cases reported,District RRT search than,30
40,KL/THI/2019/30/0948,Kerala,Trivandrum,Mumps?,15,00,20-06-19,,No new cases reported,"Cases of fever with swelling of right parotid glands reported from BHV High School, Village/SC/PHC Thiruvallam, Block Vizhinjam. District RRT investigated the outbreak. All the cases were children less than 15yrs of age group. All cases treated symptomatically. Health education given regarding isolation of cases.",30
8,DN/DNH/2019/31/0958,Dadra & Nagar Haveli,Dadra & Nagar Haveli,Suspected Mumps,05,00,31-07-19,31-07-19,Under Surveillance,"Cases reported from Village/SC Kheradi (Kathiyapada), PHC Amboli, Block Silvassa. District RRT investigated the outbreak. House to house survey done. Most of the affected cases were under 5 years of age. A 32 year old female was also affected. A total of 05 blood samples were collected and sent to NIV Pune, result awaited. All cases treated symptomatically under isolation.",31
22,BH/VSH/2019/31/0971,Bihar,Vaishali,Mumps,06,00,19-06-19,,Under Control,"Cases reported from Village Seikhopur, Block Sahdeibuzurg. District RRT investigated outbreak. Cases presented with fever, swelling of parotid gland. Cases belonged to the age group 3 to 5 years. A total of 4 blood samples were collected and of which 2 were found positive for Mumps by IgM ELISA. All cases were treated symptomatically. Health education given.",31
30,TN/MDR/2019/33/1038,Tamil Nadu,Madurai,Mumps,08,00,07-08-19,,Under Surveillance,"Cases reported from Village Kovilpatti & Thandavanpatti, HSC/PHC Thiruvathavur, Block Melur. District RRT investigated the outbreak. Cases presented with fever and bilateral swelling of parotid gland. A total of 05 serum samples were collected and sent to King Institute Chennai, result of 05 samples found positive for Mumps by Ig M ELISA. All cases treated symptomatically. Affected cases isolated. Medical camp conducted. Health education given.",33
23,PB/SAS/2019/35/1100,Punjab,Sasnagar,Mumps,30,00,28-08-19,28-08-19,Under Surveillance,"Cases reported from Govt Primary School Daun. District RRT investigated the outbreak. The index case is a 8 year old female and then other school children developed symptoms of fever, swelling in the parotid region and throat pain.",35
9,JH/WSI/2019/36/1138,Jharkhand,West Singhbhum,Mumps,12,00,05-09-19,07-09-19,Under Control,"Cases reported from Village Beratulunda, Tola Manjhi, HSC Dumirta, Block Manoharpur. District RRT investigated the outbreak. All the cases were children less than 12yrs of age group. All cases treated symptomatically. Health education given regarding isolation of cases.",36
19,PB/MNS/2019/36/1148,Punjab,Mansa,Mumps?,13,00,08-09-19,08-09-19,Under Control,Cases reported from Arya Primary School Mausa. District RRT investigated the outbreak. District RRT investigated the outbreak. Active search for cases done. Out of 5 blood samples collected and sent to Mansa; 3 samples were positive for Mumps (IgM ELISA). All the cases were less than 20yr of age. All cases treated symptomatically. Health education given.,36
17,PB/SUR/2019/38/1214,Punjab,Sangrur,Mumps,11,00,23-09-19,23-09-19,Under Control,"Cases reported from Tibbi Basti Sunam. District RRT investigated the outbreak. Cases presented with fever associated with swelling and pain behind ears. A total of 07 samples were collected and tested at DPHL, Sangrur; 06 were positive for Mumps by IgM ELISA. All cases were treated symptomatically. Health education.",38
