5,AS/SNT/2019/24/0633,Assam,Sonitpur (Tezpur),Diphtheria,01,00,06-06-19,13-06-19,Under Surveillance,"A Case reported from Village/SC Ghoramara, Dhekiajuli Singri Ghoramara. The case was admitted in Infectious Disease Hospital on 11th June 2019. District RRT investigated the outbreak. House to house survey done. 1 throat swab was collected and sent to GMCH, Guwahati showed growth of C.diptheriae. Health education given.",24
21,TR/GOT/2019/27/0794,Tripura,Gomoti,Suspected Diphtheria,13,01,03-07-19,08-07-19,Under Surveillance,"Cases reported from Village Kurma, Kanchanchara, Gobindabari Amarpur SDH & Thentharai para. District RRT investigated the outbreak. All samples are sent for examination. Only one was found positive and results of others are awaited. All cases treated symptomatically. Health education given. Vaccination drive started in the area.",27
28,TN/ERO/2019/28/0843,Tamil Nadu,Erode,Diphtheria,02,00,09-07-19,13-07-19,Under Surveillance,"Cases reported Durgam, SC/PHC Sathyamangalam. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.from VillageMalliamman Kadambur, Block",28
37,KN/CKR/2019/30/0945,Karnataka,Chikkaballapur,Diphtheria?,03,00,07-07-19,,No new cases reported,"Taluk vaccine given symptomatically. Health education given.Cases reported from Village Mustoor, PHC Muddenahalli, Chickaballaprua; Villages Jaraganahalli Devaganahalli, PHC Sadali, Taluk Sidlaghatta. District RRT investigated the outbreak. Active search of cases done. 1 throat swab was collected and sent to BMCRI was found negative for C.diphtheriae. All the cases were fully immunized. ADT for management of Diphtheria stocked at District. DPT and Td to all eligible children. All casesand S treated",30
28,KN/CKR/2019/31/0977,Karnataka,Chikkaballapur,Diphtheria,01,01,26-07-19,,Under Control,"Case reported from Village/PHC Manchenahalli, Taluk Gowribidanur. District RRT investigated outbreak. 1 Throat swab samples collected and result reported as positive by culture. The case was admitted at Indiragandhi hospital and became non responsive to treatment and died after 2 days of admissions with the complications of Myocarditis and cardiogenic shock. House to house survey done. Health education given.",31
9,KL/KOA/2019/32/0993,Kerala,Kollam,Diphtheria,01,01,05-08-19,11-08-19,No new cases reported,"A 13yr old partially immunized boy resident of Village Mayyanad, SC Dhavalkuzhy, PHC Mayyanad, Block Palathara presented symptoms fever, sore throat vomiting and headache was referred to District Hospital Kollam on 9th August 2019. Further the case was referred to MCH Trivandrum and later died on 11th August 2019. Throat swabs collected and sent to Govt Medical College Hospital, Trivandrum was positive for C.diptheriae. District RRT investigated the outbreak. House to house survey done. Health education given.",32
26,HR/PWL/2019/33/1034,Haryana,Palwal,Suspected Diphtheria,03,00,02-08-19,,Under Control,"Cases reported from Village Jarali, PHC Uttawar, CHC Hathin,. District RRT along with a team from WHO investigated the outbreak. The cases (two boys and one girl) were in the age group 6-9 years, belonged to the same family and immunization status of cases is not known. Children complained of fever and throat pain, on examination a grayish white adherent membrane was seen in the throat. Lab samples collected and sent to Maharsi Valmiki lab, Delhi(WHO approved centre for Diphtheria) and result awaited. All cases were treated symptomatically. Mass survey conducted as case definition in the area, no new cases found. Health education given.",33
9,KN/GUL/2019/35/1086,Karnataka,Kalaburagi,Diphtheria,97,00,30-08-19,30-08-19,Under Surveillance,"Cases reported from GIMS Girls Hostel, Taluk Kalaburagi. District RRT investigated the outbreak. Active search of cases done. Out of 95 throat swabs were collected and tested at Bangalore Medical College and Researcb Institute (23 swabs); 21 samples were culture positive for C.diphtherie. Affected cases were in the age group of 19-22 yrs. Anti-Diphtheria Serum stocks were available, TD vaccination done. All cases were treated symptimatically. Health education given.",35
24,TN/TPL/2019/35/1101,Tamil Nadu,Tiruchirapalli,Diphtheria,03,00,29-08-19,30-08-19,Under Surveillance,"Cases reported from Village Arabikulatheru, HSC Ward-13, PHC Theppakulam, Block Trichy Corporation. District RRT investigated the outbreak. Cases presented with complaints of fever, cold and cough, cases belonged to age group 10-14 years. A total of 03 throat swab samples were collected and tested at KAPV Medical College; 02 samples were positive for Corynebacterium diphtheria. All cases were treated symptomatically. Containment",35
34,Karnataka Follow up of 1085 of 35th week,Karnataka,Kalburgi,Diphtheria,105,00,12-09-19,,Under Control,"Cases reported from GIMS Girls Hostel, PHC ICDS UPHC, Block Kalaburagi. District RRT investigated the outbreak. Cases presented with throat pain, cold and fever; on examination patch was noticed on the larynx, following which samples were collected. A total of 100 throat swab samples were collected and result 78 samples were found positive by Albert stain and 22 were positive for C. diphtheria on culture. A total of 23 samples were referred to BMCRI, Bengaluru, only 01 sample was positive for C. diphtheria. All cases were treated symptomatically. All students in the hostel were screened for similar complaints. Isolation facility was arranged in the hostel. All students and staff were immunized against diphtheria. Health education given.",37
36,UP/GHA/2019/38/1232,Uttar Pradesh,Ghaziabad,Diphtheria,03,00,09-09-19,,Under Surveillance,"Cases reported from Tronica city, Sonia vihar, Mustafabad, CHC/Block Loni. District RRT investigated the outbreak. Active case search done. All the cases were unimmunized. A total of 03 throat samples collected and tested at MVID Hospital Delhi; all were positive for diphtheria. Active case search done. DPT and TD vaccination given to all eligible children in the affected area. All cases were treated symptomatically. Health education given.",38
37,UP/GHA/2019/38/1233,Uttar Pradesh,Panchsheel Nagar,Diphtheria,02,01,09-09-19,,Under Surveillance,"Cases reported from Village Allabuxpur, Athsaini, Block Garh. District RRT investigated the outbreak. A total of 02 throat samples collected were positive for diphtheria. All cases were immunized against Diphtheria. Prophylactic medication given to close contacts. All cases were treated symptomatically. Health education given.",38
42,UP/KAJ/2019/39/1272,Uttar Pradesh,Kannauj,Diphtheria,02,02,11-09-19,,Under Surveillance,"Cases reported from Village Gangpur Katri, SC Sadikapur, CHC/Block Kannauj. District RRT investigated the outbreak. Active case search done. The deceased were not immunized against diphtheria and overcrowding was observed affected houshold. A total of 02 samples collected and tested at IDH, Kanpur were positive. Immunization session was organized. Health education given.",39
43,UP/PHR/2019/39/1273,Uttar Pradesh,Panchsheel Nagar,Diphtheria?,04,02,16-09-19,,Under Control,"Cases reported from Mohalla Saddikpura, Village Dehraa, Block Dhaulana, Hapur. District RRT investigated the outbreak. The cases are unimmunized. A total of 02 throat swab samples were collected and result awaited. Active case search done. All cases were treated symptomaically. Health education given.",39
22,KN/BEG/2019/41/1322,Karnataka,Belagavi,Suspected Diphtheria,01,01,17-09-19,,Under Control,"Case reported from Village Rajakatti, PHC Islampur, Block Hukkeri. District RRT investigated the outbreak. Deceased was a 3 year old girl presented with fever, sore throat and grayish membrane on throat. Throat swab sample collected was reported as dry swab; repeat swab could not be collected. Contacts identified and prophylaxis given. Health education given.",41
6,GJ/BNS/2019/43/1386,Gujarat,Banaskantha,Diphtheria,47,08,22-10-9,22-10-19,Under Surveillance,"Cases of fever with throat pain reported from 7 talukas of Banaskantha. State & District RRT investigated the outbreak. House to House survey done. A total of 47 cases were reported from the following Talukas; Dhanera (29 cases), Deesa (8 cases), Palanpur (4 cases), Amirgadh (2 cases), Tharad (2 cases), Bhabhar (1case), Lakhani (1 case). A total of 24 cases were admitted since 16th September 2019. Age wise distribution of cases and deaths Age group Cases Deaths 0-2yrs 5 1 3-5yrs 14 1 6-10yrs 22 6 11-15ys 5 0 >15yrs 1 0 Total 47 8 Out of 24 throat swabs were collected; 3 samples were positive for C.diphtheriae culture. Out of 28 cases 23 cases were not immunized for Pentavalent 3rd dose and DPT booster. All the cases treated as per standard guidelines. Case management and chemoprophylaxis as per guidelines were given to all close contacts of house members and school",43
41,KL/ERN/2019/43/1420,Kerala,Ernakulum,Diphtheria,01,01,18-10-19,,Under Control,"for Corynebactrium Prophylaxis given Health education given.Cases reported from Village Kottuvally, PHC Koonammavu, Block Ezhikkara. District RRT House to house survey done. Screeing done in migrant camp; 102 migrants screened. Deceased was a 16 year old male migrant from Assam, presented with fever, headache, throat pain, difficulty in swallowing food, vomiting and bull neck. A grayish patch seen on the soft palate extending to the posterior pharyngeal wall. A single throat swab collected and sent to State Public Health Lab, Thiruvanathapuram; found positive diphtheria to contacts and close contacts of deceased. Td vaccination given to hospital staff and migrants.investigated",43
51,UP/KAJ/2019/43/1430,Uttar Pradesh,Kannauj,Suspected Diphtheria,11,06,25-08-19,,Under Surveillance,"Cases reported from Village Terajakit, Soolanpur, Amarauli, Chiyasar, Sausarapur, Banpura, Narayanpur, Perarikheda, SC Terajakit, Bhaisiyapur, Chiyasar, Sausarapur, Madhiya, Rohli, CHC Gursahaiganj, Talgram, Gugrapur, Jalalabad, Block Talgram, Gugrapur, Jalalabad, Talgram. District RRT investigated the outbreak. All cases were not immunized against diphtheria. A total of 07 samples collected and sent to KGMU Lucknow. All cases were treated symptomatically. Azithromycin given to patients suffering from acute tonsillitis by organizing a medical camp. Immunization session organized. Health education given.",43
11,KL/WYN/2019/49/1602,Kerala,Wayanad,Diphtheria,04,00,05-12-19,09-12-19,Under Surveillance,"South, HSC Nedumbala & Kalluvadi. Meppadi, District RRT She Epidemiological subsequent cases. A in the affected area. Health education given.Cases reported from Village Meppadi & Muttil PHC PHC Vazhavatta, Block Kalpetta. investigated the outbreak. Fever survey conducted in the affected area. The index case was a 7 year old female child from Assam. presented with fever and sore throat. linkage established with total of 02 throat swab samples collected and tested at MCVR Manipal, was positive for C. diphtheria by Real time PCR. All cases were treated. Medical camp organized",49
17,2.,Karnataka,Bijapur,xv Diphtheria,9,1,28-01-13,,Under survellan ce,"Cases reported from Village Sarwad, Block and District Bijapur. District RRT investigated the outbreak. Active search for case done. Affected cases were residents of overcrowded place with poor sanitary condition. Cases were below 15 years of age. Cases treated. Out of 7 throat swab samples collected, 1 sample was positive for C. diphtheriae by culture. Immunization of unvaccinated children done in the affected area. Instructions given to Medical Officers for monitoring of vaccine preventable diseases and strengthening of routine immunization programme. IEC done regarding isolation of cases.",6
24,10,Punjab,Ferozepur,xxiv. Diphtheria,6,1,14-09-13,18-09-13,Under surveillance,"Cases of fever, sore throat and swelling in neck reported from Village Danewala, Block Khuikhera, District Ferozepur. Medical team investigated the outbreak. House to house survey done. One death occurred in 10yr old male child. Affected cases were in 7-11yrs of age. Cases treated. Throat swab samples collected; result awaited. Immunization of unvaccinated children done in the affected area. IEC done regarding isolation of cases.",38
50,1.,Punjab,Ferozepur,i. Diphtheria,6,1,30-09-13,,Under control,"A total of 6 cases and 1 death was reported from Village Danewala, Block Khuikhera, District Ferozepur, uduring 38th week (week ending 22nd September 2013). One death occurred in 10yr old male child. Affected cases were in 7-11yrs of age. Cases treated. 6 throat swab samples collected were positive for C. diphtheriae by culture. Immunization of unvaccinated children done in the affected area. IEC done regarding isolation of cases.",40
34,2.,Bihar,Kishanganj,xxxii. Diphtheria??,229,6,07-08-13,,Under control,"Cases of throat pain with breathlessness, glandular swelling, submandibular lymphdenitis reported from Villages Gorumara and Echamari, PHC & Block Dighalbank, District Kishanganj. District RRT investigated the outbreak. First death occurred in 8yr old male child in June 2013 and subsequently 4 deaths occurred during July (1 death) and August (3 deaths), 2013. Active search for cases done. A total of 224 cases and 1 death occurred during 7th to 24th September 2013. Majority of cases (110 cases) occurred during 18th to 21st September 2013. Case Fatality Rate is 2.62%. Majority of cases presented symptoms of throat pain and glandular swelling. Majorly affected cases were in 5-10 yrs (42%), followed by < 5 yr (27%) and between 10-15yrs (15%). Cases treated. 10 throat swabs were collected and sent to MGM Medical College and Hospital for staining and culture. 5 samples showed growth of coryneform like organism by culture. Immunization of unvaccinated children done in the affected area. IEC done regarding isolation of cases.",41
15,1,Assam,Kamrup (M),xiii. Diphtheria,13,0,07-11-13,,Under control,"Cases reported from Village Morangbari, PHC Saoapur, District Kamrup (M). State and District RRT investigated the outbreak. Active search for cases done. All cases treated. Out of 13 samples collected, 3 samples tested positive for C. diphtheria on culture. Health education given regarding isolation of cases.",50
4,UP/FAT/2022/06/028,Uttar Pradesh,Ballia,Diphtheria,01,0.0,24-01-22,07-02-22,Under Surveillance,"Case reported from Village Gauri Shah Pur, SC Rampur, PHC/Block Maniyar. One Oropharyngeal sample was sent for further investigation, the result is awaited. District RRT investigated the outbreak. Health education was given.",6
9,UP/FAT/2022/06/028,Uttar Pradesh,Ballia,Diphtheria,01,0.0,24-01-22,07-02-22,Under Surveillance,"Case reported from Village Gauri Shah Pur, SC Rampur, PHC/Block Maniyar. One Oropharyngeal sample was sent for further investigation, the result is awaited. District RRT investigated the outbreak. Health education was given.",6
33,UP/SNB/2022/34/682,Uttar Pradesh,Sonbhadra,Diphtheria,01,0.0,27-08-2022,28-08-2022,Under Control,"Case reported from village Parsoti, Block Robertsganj with fever and sore throat. One throat swab sample was sent. District RRT investigated the outbreak. Health education was given.",34
1,KN/KPP/2022/35/689,Karnataka,Koppal,Diphtheria,01,0.0,02-09-22,03-09-22,Under Control,"Case reported from Vanigeri village, Yalaburga Taluka, District Koppala. Case presented with fever and sore throat. One throat swab sample was sent to BMCRI Bengaluru and was found positive for Diphtheria by culture. District RRT investigated the outbreak. Health education was given. Contact tracing was done and screened for fever and sore throat. No new suspects were found. Health education was given on the importance of immunization.",35
4,KN/KPP/2022/35/689,Karnataka,Koppal,Diphtheria,01,0.0,02-09-22,03-09-22,Under Control,"Case reported from Vanigeri village, Yalaburga Taluka, District Koppala. Case presented with fever and sore throat. One throat swab sample was sent to BMCRI Bengaluru and was found positive for Diphtheria by culture. District RRT investigated the outbreak. Health education was given. Contact tracing was done and screened for fever and sore throat. No new suspects were found. Health education was given on the importance of immunization.",35
6,KN/SHI/2022/35/691,Karnataka,Shivamogga,Diphtheria,01,0.0,28-08-22,30-08-22,Under Control,"Case reported from Nagappa Keri, Gandhi Bazar, KOTE PHC, Shivamogga Taluka, Shivamogga District. Cases presented with fever, cough, sore throat. Patches were present in the oropharynx and tonsils. One throat swab sample was sent to Nanjappa Hospital and Diagnostic Centre, Shivamogga and was found positive for Diphtheria using culture. District RRT investigated the outbreak. Health education was given. Case management was done at Chandragiri Private Hospital, Shivamogga, Contact tracing was done and screened for fever and sore throat. No new suspects were found. Health education was given on the importance of immunization.",35
18,UP/HRD/2022/37/739,Uttar Pradesh,Hardoi,Diphtheria,04,4.0,13-09-22,15-09-22,Under Control,"Case reported from Sandi Road, Nagar Kotwali, Hardoi, presented with symptoms of fever, throat pain. Case reported from KGMU, Lucknow through WHO. The four deceased were 10 year old male, 7 year female. 4 year old female. 7 year old female.",37
15,UP/NGP/2022/44/870,Uttar Pradesh,Fatehpur,Diphtheria,01,1.0,15-10-22,31-10-22,Under Control,"Case reported from Village Naubasta, near Primary School, Hathgam, Fatehpur. Case presented with upper respiratory tract infection. One throat swab sample was sent to SNCH, Prayagraj and was found positive for Cornyebacterium diphtheria. District RRT investigated the outbreak. The deceased case was a 5 years and 11 months old male. Health education was given regarding the importance of immunization.",44
6,KN/KOD/2022/45/879,Karnataka,Kodagu,Diphtheria,01,1.0,03-11-22,07-11-22,Under Control,"Case reported from Village Chonakere, Napoklu B, CHC Cheyyandane, Taluk Madikeri, District Kodagu. Case presented with upper respiratory tract infection. One throat swab sample was collected and sent to KOIMS, Madikeri and was found positive for Corny bacterium diphtheria. The deceased case was a 22 years old male. District RRT investigated the outbreak. Health education was given on the importance of immunization..",45
16,UP/SNB/2022/48/953,Uttar Pradesh,Sonbhadra,Diphtheria,01,1.0,10-11-2022,30-11-2022,Under Control,"Case reported from village Jaljaliya, block- Myorpur with symptoms of fever and throat pain. The deceased was a 6year old female child. Received Vaccination in her lifetime. Number of unimmunized children found in <7 year age for (Penta/DPT) among affected & neighboring villages-84, No. of such children given age appropriate diphtheria containing vaccine (Penta/DPT) -77. District RRT investigated the outbreak. Health education was given",48
30,UP/KAJ/2022/49/986,Uttar Pradesh,Kannauj,Diphtheria,10,0.0,15-09-2022,,Under Control,"Cases reported from village- Mayapurwa, SD-Chhibramau, district –Kannauj with fever and sore throat. 10 samples collected and sent to Dept. of Microbiology KGMU, Lucknow for testing, in which 01 patient, the close contact of the deceased was found Positive for Corynebacterium diphtheria on 22.09.2022. Thus 1 case lab confirmed & another 1 (the deceased) epidemiologically linked to the lab confirmed case. District RRT investigated the outbreak. Health education was given.",49
13,1.,Assam,Dibrugarh,xi. Diphtheria,1,0,22-02-10,,Under Control,"Case is a 22yr old female from Dibrugarh Urban, Ward No. 16, Police reserve colony. Throat swab specimen examined at Microbiology lab of Assam Medical College & Hospital, showed growth of C. diphtheriae on culture. Case treated with antibiotics. District RRT visited the affected village. No other case of similar symptoms found in the affected area.",14
22,3,Karnataka,Bijapur,xx. Diphtheria,22,0,19-02-14,,Under Surveillance,"Cases of Diphtheria reported from Village Bandenppansalodagi, PHC/CHC Kariganur, Taluk Muddebihal , District Bijapur. District RRT investigated the outbreak. Active search for suspected cases done. Vaccination of unimmunized children conducted. Treatment given to all cases and contacts. Anti Diphtherial serum made available in District hospital. Out of 22 samples sent to referral lab; two samples are positive for diphtheria. Results. IEC done.",9
10,7,Karnataka,Bijapur,x. Diphtheria?,21,1,10-3-14,10-3-14,Under Control,"Cases reported from Village Jalwadi, PHC/CHC Korwar, Taluk Sindagi, District Bijapur. District RRT investigated the outbreak. All affected cases admitted and isolation done in District Hospital Bijapur. House to house survey done and unimmunized children vaccinated. Treatment provided to all close contacts. A total of 21 throat swab were taken for culture; out of which 2 were positive for Corynebacterium diptheriae , 13 tested negative and the results of 6 samples is still awaited. Health education given regarding transmission and prevention of the disease.",11
24,13.,Karnataka,Bijapur,Diphtheria,7,1,29-04-14,,Under control,"Cases of fever with throat pain reported from Village Uppaldinni, PHC Golasangi, Block Bagewadi, District Bijapur. District RRT investigated the outbreak. Cases were below 15 years of age. Cases treated. Out of 7 throat swab samples collected, 1 sample was positive for C. diphtheriae by culture. Immunization of unvaccinated children done in the affected area. Instructions given to Medical Officers for monitoring of vaccine preventable diseases and strengthening of routine immunization programme. IEC done regarding isolation of cases.",19
47,17,Karnataka,Bijapur,Diphtheria,8,0,16-7-14,,Under surveillance,"Cases of fever with throat pain reported from Village Hebbal, PHC Nidagundi, Block Bagewadi, District Bijapur. District RRT investigated the outbreak. Active search for case done. Out of 8 samples collected 1 sample was positive for Diphtheria by culture. Prophylactic Antibiotics given to close contacts. Vaccination done. IEC done.",30
9,5.,Karnataka,Bijapur,x. Diphtheria,07,0,29-09-14,29-09-14,Under control,"Cases reported from Village Bhutanal LT, PHC/CHC Kannur, Block / District Bijapur. District RRT investigated the outbreak. Active search for cases done. Vaccination of unimmunized children conducted. Cases treated symptomatically. Anti Diphtherial serum made available in District hospital. Out of 07serum samples collected 4 sample tested positive for Diphtheria culture. Health education given.",40
